"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP5S",1116949.42872229,0.032967354749122,0.317467070794345,0.103844958365708,0.917292387696348,0.999923837534591
"COL18A1",1194830.68074955,0.0569847235251868,0.553602714597564,0.102934328215156,0.918015092421889,0.999923837534591
"FDPS",2164961.12964801,0.177030776306559,1.72343424296,0.102719774212278,0.918185379109191,0.999923837534591
"RPL35",43366613.6614449,0.0821019417224675,0.803003422162438,0.102243576374024,0.91856334002222,0.999923837534591
"HIST1H2BJ",46330036.2554015,0.198598495671845,1.95476417570537,0.10159716355564,0.919076430955157,0.999923837534591
"CSRP3",828374640.760091,0.0188132470072675,0.185562817793317,0.101384788348181,0.91924501138987,0.999923837534591
"CRELD1",2644535.69737446,-0.083119462681949,0.823671389028787,-0.1009133785501,0.919619222777384,0.999923837534591
"MRPS23",3295484.48348993,-0.175346791051779,1.74313723002517,-0.100592648720633,0.919873832576644,0.999923837534591
"PRKAA1",90090.8174438537,0.290172635811517,2.88536084112868,0.100567191345818,0.919894042140788,0.999923837534591
"ANP32A",5369481.83720758,0.135243083922811,1.35021909413271,0.100163806385572,0.920214279787551,0.999923837534591
"QKI",2215790.320947,0.048118832097815,0.480749491766228,0.100091280223783,0.920271857942055,0.999923837534591
"GLTP",261709.590505156,0.288458962505546,2.88536032512776,0.0999732892954274,0.920365531238711,0.999923837534591
"NDUFB10",163491374.523318,-0.0164220967922624,0.164769388417307,-0.0996671587483875,0.920608574204149,0.999923837534591
"ASMTL",356928.643838812,0.280081985625656,2.8560545320065,0.0980660496803911,0.921879845977166,0.999923837534591
"HEL74",872205.788635341,-0.280488074624105,2.88536013451364,-0.097210767997037,0.922559016922714,0.999923837534591
"PDCD6",741721.629322517,0.280438872389154,2.88536014978805,0.0971937151103143,0.922572559031606,0.999923837534591
"EIF1AX",11378987.4635187,0.107127070297298,1.10758931224203,0.0967209317688757,0.922948016616496,0.999923837534591
"COPA",1741220.78280411,0.0322048907561172,0.336210831517694,0.0957877847383461,0.923689119113365,0.999923837534591
"EIF4G2",364287.843411757,-0.123396362969567,1.29302787991906,-0.0954320977033311,0.923971622133361,0.999923837534591
"MRAS",658146.028944136,0.275067692443517,2.88536016187342,0.0953321862823945,0.924050978110726,0.999923837534591
"SESTD1",135865.367076151,-0.274886654520577,2.88536056909804,-0.0952694292230194,0.924100824127895,0.999923837534591
"ITGAV",260230.217740562,0.163809506011498,1.72068290387718,0.0952002868409918,0.924155742157033,0.999923837534591
"EIF4A3",1485834.9839116,0.10382889295133,1.10710823216175,0.0937838685822002,0.925280846207058,0.999923837534591
"TWF2",1329489.63021239,-0.142683140689299,1.52517481375254,-0.0935519911571594,0.925465047786115,0.999923837534591
"RPL3L",6583120.93298513,0.045292653793749,0.486999290935265,0.0930035312921423,0.925900755818849,0.999923837534591
"SYPL1",2417687.10835353,-0.12130000877154,1.30678291222731,-0.0928233814787142,0.92604387546866,0.999923837534591
"COMMD10",1471235.81468485,-0.120419305372297,1.2998142134472,-0.0926434748339431,0.926186804322071,0.999923837534591
"PEX11A",393145.90354312,-0.267159654251586,2.88536023214954,-0.0925914384189583,0.926228145680444,0.999923837534591
"SDHC",26794049.3082939,-0.0759574128641466,0.822206787757278,-0.0923823714364297,0.926394245083535,0.999923837534591
"RBBP4",1709770.4753894,0.11995129830828,1.30106456890285,0.0921947312802709,0.926543324047227,0.999923837534591
"TPM4",655916.398182923,-0.263142153895065,2.88536016088398,-0.0911990667447376,0.927334416494522,0.999923837534591
"SERPINB9",514403.719611523,0.176216911002311,1.93830360908645,0.0909129561417698,0.927561755314819,0.999923837534591
"SIRPB1",843411.5102116,0.259399239302026,2.88536013812539,0.0899018586534425,0.928365204143356,0.999923837534591
"RPS4X",26593259.0864475,0.0124373599182087,0.138504531536129,0.089797494567637,0.928448139193683,0.999923837534591
"DKFZp686E1899",1445859.31856211,-0.0973913041907927,1.08471719468001,-0.0897849731417993,0.928458089652462,0.999923837534591
"CNRIP1",833317.900836576,0.258993397508749,2.88536013913799,0.0897612031148819,0.928476979119316,0.999923837534591
"SYNCRIP",2854928.69193486,0.0426405964731615,0.47523675387113,0.0897249552477255,0.928505784502324,0.999923837534591
"PPCS",251278.409115243,0.256595395750258,2.88536033558867,0.0889301043565871,0.929137458513642,0.999923837534591
"6-Sep",841670.736879911,-0.253405908120745,2.85132081120854,-0.0888731661216818,0.929182709477879,0.999923837534591
"FKBP9",164677.537638305,-0.256084396552151,2.88536047868926,-0.0887529993023552,0.929278211335935,0.999923837534591
"BOLA2",3310689.37768395,0.151417575335575,1.73277797942638,0.0873842910825193,0.930366055510824,0.999923837534591
"ROCK2",57927.9566665114,-0.251741830489656,2.88536126054731,-0.0872479415079916,0.93047443280279,0.999923837534591
"UBE2G1",1819645.43532494,-0.0935649672619806,1.07827908575408,-0.0867724956350679,0.930852350444395,0.999923837534591
"DDX3X",2353857.75306298,-0.0276795270508875,0.319709957154251,-0.0865769940269106,0.931007753328242,0.999923837534591
"MYDGF",2842870.86798877,-0.182036692634392,2.13574906117952,-0.0852331839649072,0.932076009571293,0.999923837534591
"HSPBP1",222153.586189994,-0.243233320107299,2.85609084517336,-0.08516301941808,0.932131789965056,0.999923837534591
"HDHD2",2478394.7653263,0.16794471641806,1.97722231021786,0.0849397235455813,0.932309311060951,0.999923837534591
"MRPL20",878404.808675047,0.219011597792593,2.57979553222935,0.084894944214177,0.932344911210934,0.999923837534591
"LIMCH1",147466.715333089,0.242637988632815,2.88536053305735,0.0840927800366472,0.932982665008363,0.999923837534591
"KIAA1881",531969.123085732,0.240768660240725,2.88536018699672,0.0834449235578223,0.93349776920731,0.999923837534591
"AK2",45732473.7991489,0.0162067976598875,0.194492079213051,0.0833288313100616,0.933590075939365,0.999923837534591
"FAM98A",1245500.85569282,0.142374537495532,1.71614127773936,0.0829620144578534,0.933881743523795,0.999923837534591
"MSRA",767712.423601342,0.238819696904167,2.88536014623679,0.0827694585078562,0.934034854354296,0.999923837534591
"PDIA3",44737889.1058807,0.0111100893903242,0.1344031565069,0.0826624141803829,0.934119971688579,0.999923837534591
"NDUFB8",177881547.60622,-0.0198449930519007,0.241594860593703,-0.0821416192510592,0.934534097551557,0.999923837534591
"PODXL",1406376.20929515,-0.125957693470533,1.53749487455796,-0.0819239761737398,0.934707168292215,0.999923837534591
"CLPP",2546563.26913482,0.210305370730902,2.58527896748019,0.0813472640192023,0.935165787256793,0.999923837534591
"YME1L1",5305968.29485647,0.234120927983839,2.88536006759825,0.0811409746093558,0.935329840073183,0.999923837534591
"MYH8",14698701.895787,-0.233293639559678,2.88240070050424,-0.0809372685480079,0.9354918411618,0.999923837534591
"APOL2",312694.328718892,-0.232611408944161,2.88536027761403,-0.0806178038662515,0.935745906853781,0.999923837534591
"TPT1",27632512.8053873,0.0189186844472281,0.234890182857323,0.0805426783575699,0.935805654047547,0.999923837534591
"AP2M1",4261283.74752238,-0.0337481231223357,0.425470584919809,-0.0793195212982735,0.936778479469696,0.999923837534591
"TM4SF2",670650.135995468,0.228671148643034,2.88536015945924,0.0792522028466251,0.936832023263369,0.999923837534591
"RPS27A",783493379.620511,0.0115256123737958,0.147042318505026,0.0783829613880977,0.937523426670278,0.999923837534591
"DNAJC19",2316991.3886064,-0.220884871480535,2.82782257240318,-0.0781112908695752,0.937739525822627,0.999923837534591
"MAT2B",1810623.60561021,0.0888924229887267,1.13874537237645,0.0780617205084371,0.937778956849618,0.999923837534591
"DDX39A",12742805.5744365,-0.22352268276329,2.88536005978034,-0.0774678647143632,0.938251354669928,0.999923837534591
"FAM162A",185097416.726105,0.0137804356725058,0.178790585515427,0.0770758462073318,0.938563207763085,0.999923837534591
"HEL-S-84",983409.311637234,0.182204985190749,2.36446031950452,0.0770598616892546,0.938575923744149,0.999923837534591
"CCT3",16290489.8927201,-0.028125795359086,0.365778346628425,-0.0768930026020854,0.938708664182159,0.999923837534591
"PRSS1",12383586.9391189,-0.216281421981339,2.85077862616311,-0.075867491076441,0.939524520655708,0.999923837534591
"8-Sep",427167.951785992,0.160589425939112,2.12975831795308,0.0754026523035041,0.939894348986437,0.999923837534591
"ECM29",129771.69806976,-0.145259397669825,1.92649114729758,-0.0754010200740297,0.939895647620232,0.999923837534591
"MAPRE2",755031.910504653,0.159822526692559,2.13791381428148,0.0747563001019631,0.940408611943888,0.999923837534591
"C9orf19",3170103.60639323,0.0805100270811805,1.08320706450413,0.074325611159152,0.940751298631241,0.999923837534591
"CAV2",9160834.12405584,-0.129649823074904,1.74516194284678,-0.0742909983834592,0.940778839489002,0.999923837534591
"LSM2",3575914.81458449,-0.155205319874959,2.13227106789574,-0.0727887378916254,0.941974233044148,0.999923837534591
"COL5A1",332850.427313152,0.0942083268578932,1.32807203497421,0.0709361573596591,0.943448566434205,0.999923837534591
"NUMA1",178436.543547603,-0.0621045064516088,0.876468892389708,-0.0708576276817763,0.943511066779282,0.999923837534591
"DNAJB11",992715.362454125,0.136154300429048,1.9225846151314,0.0708183657340575,0.943542314781177,0.999923837534591
"RBX1",6770098.4606688,0.108513550529243,1.53273081859285,0.0707975263581282,0.943558900566711,0.999923837534591
"FABP5",112080271.819711,-0.0219045250102414,0.311866654838796,-0.0702368293319587,0.944005161127063,0.999923837534591
"MACROD1",13195415.6685475,-0.0238362180977746,0.340213599114525,-0.0700625082589678,0.944143907415739,0.999923837534591
"NUDT19",825217.494758869,0.164394896548825,2.3566447443271,0.0697580307530678,0.944386252367763,0.999923837534591
"NUDC",1068778.2414301,-0.119687351045278,1.72235531508363,-0.0694905110444455,0.944599185485582,0.999923837534591
"DKFZp434I2435",389083.682772894,0.11787226531455,1.71275112802795,0.0688204277817454,0.945132557618755,0.999923837534591
"CAPN1",3888768.11141871,-0.0260201297415171,0.385408967655598,-0.067513036605751,0.946173283994602,0.999923837534591
"COX4NB",294507.347332976,0.194234941608649,2.88536029316852,0.0673173960522456,0.946329028254896,0.999923837534591
"RECQL",84049.6220162442,0.192463084634555,2.87236159940776,0.0670051725640109,0.946577585346512,0.999923837534591
"NEDD8",26247845.1814678,0.0190262487258847,0.285390053151508,0.0666675257801787,0.946846387447465,0.999923837534591
"CAMK2A",236761.261231039,-0.191908695628298,2.88536034888383,-0.0665111710232433,0.946970864213966,0.999923837534591
"EMC3",2958909.79899949,-0.116749990993036,1.7555519561735,-0.0665032957768513,0.946977133870121,0.999923837534591
"NPEPL1",278538.797462761,-0.191498675648297,2.88536030470134,-0.0663690684786486,0.947083995666998,0.999923837534591
"EIF2B1",412227.908519185,-0.188730036817434,2.88536022348281,-0.0654095233175511,0.947847941808424,0.999923837534591
"SF3A1",213776.742749346,-0.188720616992791,2.88536038054483,-0.0654062550609902,0.947850543927734,0.999923837534591
"SKIV2L",36952.5881909503,0.188660679836938,2.88536195729829,0.0653854464808951,0.947867111308447,0.999923837534591
"ACOT11",1184964.44856689,-0.0720515353309382,1.10240616750649,-0.0653584290932534,0.9478886220528,0.999923837534591
"ERLEC1",151242.294945105,0.187993517440981,2.88536051923659,0.06515425583307,0.94805118225342,0.999923837534591
"SCARB2",1054790.41306454,-0.126672959412422,1.94544912080469,-0.0651124504145487,0.948084467472643,0.999923837534591
"COX7A1",407558201.290494,-0.00947423513643378,0.145804279241418,-0.0649791294585164,0.948190617409531,0.999923837534591
"JTV1",2872867.52839126,-0.0215265508866973,0.331981732946883,-0.064842576414111,0.948299341683416,0.999923837534591
"COPS2",556181.293666629,-0.0978716726053687,1.50955645148094,-0.0648347218213354,0.948305595582044,0.999923837534591
"APOBEC2",11950960.4062787,-0.0246610560528232,0.382874575928379,-0.0644102732416381,0.948643550150382,0.999923837534591
"CYB5R1",46413658.7592826,-0.0158222511145548,0.246679328132397,-0.0641409689021963,0.948857980522483,0.999923837534591
"USP5",2867490.27986595,-0.0247921448283886,0.392296760270365,-0.0631974243460544,0.949609295755805,0.999923837534591
"HRB",319466.266882058,-0.181657273099949,2.88536027257186,-0.0629582637658034,0.949799739043526,0.999923837534591
"DSCR3",174923.403006909,0.181571394476194,2.88536045612354,0.0629284961921653,0.949823443128164,0.999923837534591
"TMX3",177290.315287387,-0.181309114809071,2.88536044764286,-0.0628375962376513,0.949895827542821,0.999923837534591
"HEL-S-7",109001440.833379,0.0117531014385984,0.187041869372135,0.0628367406616035,0.949896508847343,0.999923837534591
"BAX",651938.725995892,0.179903517263738,2.88536016210451,0.0623504544169353,0.950283749789801,0.999923837534591
"HEL-S-132P",16573715.7607574,0.0671495481240539,1.08149118047949,0.0620897787574029,0.950491336664199,0.999923837534591
"CCDC127",330464.512653924,-0.178771556395363,2.88536026529481,-0.0619581403908664,0.950596167050584,0.999923837534591
"PFDN4",4773756.20459776,0.1589269605466,2.58013614544204,0.0615963466995158,0.950884286331426,0.999923837534591
"MRPL37",1383971.88807915,-0.0826136296787809,1.34211540804423,-0.0615547881975129,0.950917382416292,0.999923837534591
"SLC30A9",249641.203093691,0.176937341164444,2.88536033577259,0.0613224417660359,0.951102418488398,0.999923837534591
"RPS15",21108309.290575,-0.0518510009687171,0.847284982940097,-0.0611966481322411,0.951202599134568,0.999923837534591
"MAD2L1BP",34071805.8351436,0.105876627414551,1.73929380092177,0.0608733425936663,0.951460079591973,0.999923837534591
"PSMA1",9532673.8149314,0.0247256050860641,0.416401391776465,0.0593792565884061,0.9526500347462,0.999923837534591
"WARS",13642933.6109366,0.0153716720033165,0.25898387157126,0.0593537810291285,0.952670325513878,0.999923837534591
"MCUR1",568679.930693574,-0.168423587205013,2.84516693416214,-0.0591963814786184,0.952795691752061,0.999923837534591
"ABLIM2",114978.77609091,0.17071623711775,2.88536066518673,0.0591663424186529,0.952819617518315,0.999923837534591
"EIF3D",564236.626267074,0.102137486594716,1.7353574931464,0.0588567410450566,0.953066213930312,0.999923837534591
"RAB9B",419742.096538501,0.168594397833725,2.88536022161772,0.0584309704454164,0.953405346059022,0.999923837534591
"RPS24",7942286.49403415,-0.134237655076133,2.30292716177966,-0.0582900133812296,0.953517622158058,0.999923837534591
"HEL-S-1",1152119.55779338,-0.1674043475143,2.88536011480829,-0.0580185283130328,0.953733869926218,0.999923837534591
"RHOT1",2393707.6937165,-0.0235775287279256,0.408283867739025,-0.0577478822724299,0.953949452768692,0.999923837534591
"TOMM40",11528288.4025945,-0.0217017969166788,0.375835882044222,-0.0577427487727883,0.953953541885489,0.999923837534591
"VARS",671790.89159214,0.0481942853234362,0.835185733388927,0.0577048713797811,0.953983713364415,0.999923837534591
"PTER",960001.869589565,-0.149698378643863,2.59720781473097,-0.0576381981429429,0.95403682251654,0.999923837534591
"H1FX",8254318.81868856,0.0635286433991409,1.12440747642692,0.0564996629167022,0.954943764051334,0.999923837534591
"GOLPH2",259730.322785845,0.162792048744159,2.88536032460095,0.056420006664739,0.955007219325687,0.999923837534591
"TMEM41B",1002541.98719651,-0.161048093658249,2.88536012382803,-0.0558155955397988,0.955488710867712,0.999923837534591
"SCAMP2",703812.954862228,0.16090429050808,2.88536015404093,0.0557657560643633,0.955528415175763,0.999923837534591
"RPL23A",42522290.0431097,0.0075792862196501,0.135950107718466,0.0557504980823241,0.955540570374301,0.999923837534591
"EPB42",157966.437079158,0.158809385697573,2.88536049862364,0.0550397032791319,0.956106833073181,0.999923837534591
"COMMD3-BMI1",479758.740432006,-0.155873407661322,2.88536019957625,-0.0540221659965416,0.956917504114638,0.999923837534591
